DAT Export 	 data_sample.sac 
 	 24.281250 
 	 24.296875 
 	 24.312500 
 	 24.328125 
 	 24.343750 
 	 24.359375 
 	 24.375000 
 	 24.390625 
 	 24.406250 
 	 24.421875 
 	 24.437500 
 	 24.453125 
 	 24.468750 
 	 24.484375 
 	 24.500000 
 	 24.515625 
 	 24.531250 
 	 24.546875 
 	 24.562500 
 	 24.578125 
 	 24.593750 
 	 24.609375 
 	 24.625000 
 	 24.640625 
 	 24.656250 
 	 24.671875 
 	 24.687500 
 	 24.703125 
 	 24.718750 
 	 24.734375 
 	 24.750000 
 	 24.765625 
 	 24.781250 
 	 24.796875 
 	 24.812500 
 	 24.828125 
 	 24.843750 
 	 24.859375 
 	 24.875000 
 	 24.890625 
 	 24.906250 
 	 24.921875 
 	 24.937500 
 	 24.953125 
 	 24.968750 
 	 24.984375 
 	 25.000000 
 	 25.015625 
 	 25.031250 
 	 25.046875 
 	 25.062500 
 	 25.078125 
 	 25.093750 
 	 25.109375 
 	 25.125000 
 	 25.140625 
 	 25.156250 
 	 25.171875 
 	 25.187500 
 	 25.203125 
 	 25.218750 
 	 25.234375 
 	 25.250000 
 	 25.265625 
 	 25.281250 
 	 25.296875 
 	 25.312500 
 	 25.328125 
 	 25.343750 
 	 25.359375 
 	 25.375000 
 	 25.390625 
 	 25.406250 
 	 25.421875 
 	 25.437500 
 	 25.453125 
 	 25.468750 
 	 25.484375 
 	 25.500000 
 	 25.515625 
 	 25.531250 
 	 25.546875 
 	 25.562500 
 	 25.578125 
 	 25.593750 
 	 25.609375 
 	 25.625000 
 	 25.640625 
 	 25.656250 
 	 25.671875 
 	 25.687500 
 	 25.703125 
 	 25.718750 
 	 25.734375 
 	 25.750000 
 	 25.765625 
 	 25.781250 
 	 25.796875 
 	 25.812500 
 	 25.828125 
 	 25.843750 
 	 25.859375 
 	 25.875000 
 	 25.890625 
 	 25.906250 
 	 25.921875 
 	 25.937500 
 	 25.953125 
 	 25.968750 
 	 25.984375 
 	 26.000000 
 	 26.015625 
 	 26.031250 
 	 26.046875 
 	 26.062500 
 	 26.078125 
 	 26.093750 
 	 26.109375 
 	 26.125000 
 	 26.140625 
 	 26.156250 
 	 26.171875 
 	 26.187500 
 	 26.203125 
 	 26.218750 
 	 26.234375 
 	 26.250000 
 	 26.265625 
 	 26.281250 
 	 26.296875 
 	 26.312500 
 	 26.328125 
 	 26.343750 
 	 26.359375 
 	 26.375000 
 	 26.390625 
 	 26.406250 
 	 26.421875 
 	 26.437500 
 	 26.453125 
 	 26.468750 
 	 26.484375 
 	 26.500000 
 	 26.515625 
 	 26.531250 
 	 26.546875 
 	 26.562500 
 	 26.578125 
 	 26.593750 
 	 26.609375 
 	 26.625000 
 	 26.640625 
 	 26.656250 
 	 26.671875 
 	 26.687500 
 	 26.703125 
 	 26.718750 
 	 26.734375 
 	 26.750000 
 	 26.765625 
 	 26.781250 
 	 26.796875 
 	 26.812500 
 	 26.828125 
 	 26.843750 
 	 26.859375 
 	 26.875000 
 	 26.890625 
 	 26.906250 
 	 26.921875 
 	 26.937500 
 	 26.953125 
 	 26.968750 
 	 26.984375 
 	 27.000000 
 	 27.015625 
 	 27.031250 
 	 27.046875 
 	 27.062500 
 	 27.078125 
 	 27.093750 
 	 27.109375 
 	 27.125000 
 	 27.140625 
 	 27.156250 
 	 27.171875 
 	 27.187500 
 	 27.203125 
 	 27.218750 
 	 27.234375 
 	 27.250000 
 	 27.265625 
 	 27.281250 
 	 27.296875 
 	 27.312500 
 	 27.328125 
 	 27.343750 
 	 27.359375 
 	 27.375000 
 	 27.390625 
 	 27.406250 
 	 27.421875 
 	 27.437500 
 	 27.453125 
 	 27.468750 
 	 27.484375 
 	 27.500000 
 	 27.515625 
 	 27.531250 
 	 27.546875 
 	 27.562500 
 	 27.578125 
 	 27.593750 
 	 27.609375 
 	 27.625000 
 	 27.640625 
 	 27.656250 
 	 27.671875 
 	 27.687500 
 	 27.703125 
 	 27.718750 
 	 27.734375 
 	 27.750000 
 	 27.765625 
 	 27.781250 
 	 27.796875 
 	 27.812500 
 	 27.828125 
 	 27.843750 
 	 27.859375 
 	 27.875000 
 	 27.890625 
 	 27.906250 
 	 27.921875 
 	 27.937500 
 	 27.953125 
 	 27.968750 
 	 27.984375 
 	 28.000000 
 	 28.015625 
 	 28.031250 
 	 28.046875 
 	 28.062500 
 	 28.078125 
 	 28.093750 
 	 28.109375 
 	 28.125000 
 	 28.140625 
 	 28.156250 
 	 28.171875 
 	 28.187500 
 	 28.203125 
 	 28.218750 
 	 28.234375 
 	 28.250000 
 	 28.265625 
 	 28.281250 
 	 28.296875 
 	 28.312500 
 	 28.328125 
 	 28.343750 
 	 28.359375 
 	 28.375000 
 	 28.390625 
 	 28.406250 
 	 28.421875 
 	 28.437500 
 	 28.453125 
 	 28.468750 
 	 28.484375 
 	 28.500000 
 	 28.515625 
 	 28.531250 
 	 28.546875 
 	 28.562500 
 	 28.578125 
 	 28.593750 
 	 28.609375 
 	 28.625000 
 	 28.640625 
 	 28.656250 
 	 28.671875 
 	 28.687500 
 	 28.703125 
 	 28.718750 
 	 28.734375 
 	 28.750000 
 	 28.765625 
 	 28.781250 
 	 28.796875 
 	 28.812500 
 	 28.828125 
 	 28.843750 
 	 28.859375 
 	 28.875000 
 	 28.890625 
 	 28.906250 
 	 28.921875 
 	 28.937500 
 	 28.953125 
 	 28.968750 
 	 28.984375 
 	 29.000000 
 	 29.015625 
 	 29.031250 
 	 29.046875 
 	 29.062500 
 	 29.078125 
 	 29.093750 
 	 29.109375 
 	 29.125000 
 	 29.140625 
 	 29.156250 
 	 29.171875 
 	 29.187500 
 	 29.203125 
 	 29.218750 
 	 29.234375 
 	 29.250000 
 	 29.265625 
 	 29.281250 
 	 29.296875 
 	 29.312500 
 	 29.328125 
 	 29.343750 
 	 29.359375 
 	 29.375000 
 	 29.390625 
 	 29.406250 
 	 29.421875 
 	 29.437500 
 	 29.453125 
 	 29.468750 
 	 29.484375 
 	 29.500000 
 	 29.515625 
 	 29.531250 
 	 29.546875 
 	 29.562500 
 	 29.578125 
 	 29.593750 
 	 29.609375 
 	 29.625000 
 	 29.640625 
 	 29.656250 
 	 29.671875 
 	 29.687500 
 	 29.703125 
 	 29.718750 
 	 29.734375 
 	 29.750000 
 	 29.765625 
 	 29.781250 
 	 29.796875 
 	 29.812500 
 	 29.828125 
 	 29.843750 
 	 29.859375 
 	 29.875000 
 	 29.890625 
 	 29.906250 
 	 29.921875 
 	 29.937500 
 	 29.953125 
 	 29.968750 
 	 29.984375 
 	 30.000000 
 	 30.015625 
 	 30.031250 
 	 30.046875 
 	 30.062500 
 	 30.078125 
 	 30.093750 
 	 30.109375 
 	 30.125000 
 	 30.140625 
 	 30.156250 
 	 30.171875 
 	 30.187500 
 	 30.203125 
 	 30.218750 
 	 30.234375 
 	 30.250000 
 	 30.265625 
 	 30.281250 
 	 30.296875 
 	 30.312500 
 	 30.328125 
 	 30.343750 
 	 30.359375 
 	 30.375000 
 	 30.390625 
 	 30.406250 
 	 30.421875 
 	 30.437500 
 	 30.453125 
 	 30.468750 
 	 30.484375 
 	 30.500000 
 	 30.515625 
 	 30.531250 
 	 30.546875 
 	 30.562500 
 	 30.578125 
 	 30.593750 
 	 30.609375 
 	 30.625000 
 	 30.640625 
 	 30.656250 
 	 30.671875 
 	 30.687500 
 	 30.703125 
 	 30.718750 
 	 30.734375 
 	 30.750000 
 	 30.765625 
 	 30.781250 
 	 30.796875 
 	 30.812500 
 	 30.828125 
 	 30.843750 
 	 30.859375 
 	 30.875000 
 	 30.890625 
 	 30.906250 
 	 30.921875 
 	 30.937500 
 	 30.953125 
 	 30.968750 
 	 30.984375 
 	 31.000000 
 	 31.015625 
 	 31.031250 
 	 31.046875 
 	 31.062500 
 	 31.078125 
 	 31.093750 
 	 31.109375 
 	 31.125000 
 	 31.140625 
 	 31.156250 
 	 31.171875 
 	 31.187500 
 	 31.203125 
 	 31.218750 
 	 31.234375 
 	 31.250000 
 	 31.265625 
 	 31.281250 
 	 31.296875 
 	 31.312500 
 	 31.328125 
 	 31.343750 
 	 31.359375 
 	 31.375000 
 	 31.390625 
 	 31.406250 
 	 31.421875 
 	 31.437500 
 	 31.453125 
 	 31.468750 
 	 31.484375 
 	 31.500000 
 	 31.515625 
 	 31.531250 
 	 31.546875 
 	 31.562500 
 	 31.578125 
 	 31.593750 
 	 31.609375 
 	 31.625000 
 	 31.640625 
 	 31.656250 
 	 31.671875 
 	 31.687500 
 	 31.703125 
 	 31.718750 
 	 31.734375 
 	 31.750000 
 	 31.765625 
 	 31.781250 
 	 31.796875 
 	 31.812500 
 	 31.828125 
 	 31.843750 
 	 31.859375 
 	 31.875000 
 	 31.890625 
 	 31.906250 
 	 31.921875 
 	 31.937500 
 	 31.953125 
 	 31.968750 
 	 31.984375 
 	 32.000000 
 	 32.015625 
 	 32.031250 
 	 32.046875 
 	 32.062500 
 	 32.078125 
 	 32.093750 
 	 32.109375 
 	 32.125000 
 	 32.140625 
 	 32.156250 
 	 32.171875 
 	 32.187500 
 	 32.203125 
 	 32.218750 
 	 32.234375 
 	 32.250000 
 	 32.265625 
 	 32.281250 
 	 32.296875 
 	 32.312500 
 	 32.328125 
 	 32.343750 
 	 32.359375 
 	 32.375000 
 	 32.390625 
 	 32.406250 
 	 32.421875 
 	 32.437500 
 	 32.453125 
 	 32.468750 
 	 32.484375 
 	 32.500000 
 	 32.515625 
 	 32.531250 
 	 32.546875 
 	 32.562500 
 	 32.578125 
 	 32.593750 
 	 32.609375 
 	 32.625000 
 	 32.640625 
 	 32.656250 
 	 32.671875 
 	 32.687500 
 	 32.703125 
 	 32.718750 
 	 32.734375 
 	 32.750000 
 	 32.765625 
 	 32.781250 
 	 32.796875 
 	 32.812500 
 	 32.828125 
 	 32.843750 
 	 32.859375 
 	 32.875000 
 	 32.890625 
 	 32.906250 
 	 32.921875 
 	 32.937500 
 	 32.953125 
 	 32.968750 
 	 32.984375 
 	 33.000000 
 	 33.015625 
 	 33.031250 
 	 33.046875 
 	 33.062500 
 	 33.078125 
 	 33.093750 
 	 33.109375 
 	 33.125000 
 	 33.140625 
 	 33.156250 
 	 33.171875 
 	 33.187500 
 	 33.203125 
 	 33.218750 
 	 33.234375 
 	 33.250000 
 	 33.265625 
 	 33.281250 
 	 33.296875 
 	 33.312500 
 	 33.328125 
 	 33.343750 
 	 33.359375 
 	 33.375000 
 	 33.390625 
 	 33.406250 
 	 33.421875 
 	 33.437500 
 	 33.453125 
 	 33.468750 
 	 33.484375 
 	 33.500000 
 	 33.515625 
 	 33.531250 
 	 33.546875 
 	 33.562500 
 	 33.578125 
 	 33.593750 
 	 33.609375 
 	 33.625000 
 	 33.640625 
 	 33.656250 
 	 33.671875 
 	 33.687500 
 	 33.703125 
 	 33.718750 
 	 33.734375 
 	 33.750000 
 	 33.765625 
 	 33.781250 
 	 33.796875 
 	 33.812500 
 	 33.828125 
 	 33.843750 
 	 33.859375 
 	 33.875000 
 	 33.890625 
 	 33.906250 
 	 33.921875 
 	 33.937500 
 	 33.953125 
 	 33.968750 
 	 33.984375 
 	 34.000000 
 	 34.015625 
 	 34.031250 
 	 34.046875 
 	 34.062500 
 	 34.078125 
 	 34.093750 
 	 34.109375 
 	 34.125000 
 	 34.140625 
 	 34.156250 
 	 34.171875 
 	 34.187500 
 	 34.203125 
 	 34.218750 
 	 34.234375 
 	 34.250000 
 	 34.265625 
 	 34.281250 
 	 34.296875 
 	 34.312500 
 	 34.328125 
 	 34.343750 
 	 34.359375 
 	 34.375000 
 	 34.390625 
 	 34.406250 
 	 34.421875 
 	 34.437500 
 	 34.453125 
 	 34.468750 
 	 34.484375 
 	 34.500000 
 	 34.515625 
 	 34.531250 
 	 34.546875 
 	 34.562500 
 	 34.578125 
 	 34.593750 
 	 34.609375 
 	 34.625000 
 	 34.640625 
 	 34.656250 
 	 34.671875 
 	 34.687500 
 	 34.703125 
 	 34.718750 
 	 34.734375 
 	 34.750000 
 	 34.765625 
 	 34.781250 
 	 34.796875 
 	 34.812500 
 	 34.828125 
 	 34.843750 
 	 34.859375 
 	 34.875000 
 	 34.890625 
 	 34.906250 
 	 34.921875 
 	 34.937500 
 	 34.953125 
 	 34.968750 
 	 34.984375 
 	 35.000000 
 	 35.015625 
 	 35.031250 
 	 35.046875 
 	 35.062500 
 	 35.078125 
 	 35.093750 
 	 35.109375 
 	 35.125000 
 	 35.140625 
 	 35.156250 
 	 35.171875 
 	 35.187500 
 	 35.203125 
 	 35.218750 
 	 35.234375 
 	 35.250000 
 	 35.265625 
 	 35.281250 
 	 35.296875 
 	 35.312500 
 	 35.328125 
 	 35.343750 
 	 35.359375 
 	 35.375000 
 	 35.390625 
 	 35.406250 
 	 35.421875 
 	 35.437500 
 	 35.453125 
 	 35.468750 
 	 35.484375 
 	 35.500000 
 	 35.515625 
 	 35.531250 
 	 35.546875 
 	 35.562500 
 	 35.578125 
 	 35.593750 
 	 35.609375 
 	 35.625000 
 	 35.640625 
 	 35.656250 
 	 35.671875 
 	 35.687500 
 	 35.703125 
 	 35.718750 
 	 35.734375 
 	 35.750000 
 	 35.765625 
 	 35.781250 
 	 35.796875 
 	 35.812500 
 	 35.828125 
 	 35.843750 
 	 35.859375 
 	 35.875000 
 	 35.890625 
 	 35.906250 
 	 35.921875 
 	 35.937500 
 	 35.953125 
 	 35.968750 
 	 35.984375 
 	 36.000000 
 	 36.015625 
 	 36.031250 
 	 36.046875 
 	 36.062500 
 	 36.078125 
 	 36.093750 
 	 36.109375 
 	 36.125000 
 	 36.140625 
 	 36.156250 
 	 36.171875 
 	 36.187500 
 	 36.203125 
 	 36.218750 
 	 36.234375 
 	 36.250000 
 	 36.265625 
 	 36.281250 
 	 36.296875 
 	 36.312500 
 	 36.328125 
 	 36.343750 
 	 36.359375 
 	 36.375000 
 	 36.390625 
 	 36.406250 
 	 36.421875 
 	 36.437500 
 	 36.453125 
 	 36.468750 
 	 36.484375 
 	 36.500000 
 	 36.515625 
 	 36.531250 
 	 36.546875 
 	 36.562500 
 	 36.578125 
 	 36.593750 
 	 36.609375 
 	 36.625000 
 	 36.640625 
 	 36.656250 
 	 36.671875 
 	 36.687500 
 	 36.703125 
 	 36.718750 
 	 36.734375 
 	 36.750000 
 	 36.765625 
 	 36.781250 
 	 36.796875 
 	 36.812500 
 	 36.828125 
 	 36.843750 
 	 36.859375 
 	 36.875000 
 	 36.890625 
 	 36.906250 
 	 36.921875 
 	 36.937500 
 	 36.953125 
 	 36.968750 
 	 36.984375 
 	 37.000000 
 	 37.015625 
 	 37.031250 
 	 37.046875 
 	 37.062500 
 	 37.078125 
 	 37.093750 
 	 37.109375 
 	 37.125000 
 	 37.140625 
 	 37.156250 
 	 37.171875 
 	 37.187500 
 	 37.203125 
 	 37.218750 
 	 37.234375 
 	 37.250000 
 	 37.265625 
 	 37.281250 
 	 37.296875 
 	 37.312500 
 	 37.328125 
 	 37.343750 
 	 37.359375 
 	 37.375000 
 	 37.390625 
 	 37.406250 
 	 37.421875 
 	 37.437500 
 	 37.453125 
 	 37.468750 
 	 37.484375 
 	 37.500000 
 	 37.515625 
 	 37.531250 
 	 37.546875 
 	 37.562500 
 	 37.578125 
 	 37.593750 
 	 37.609375 
 	 37.625000 
 	 37.640625 
 	 37.656250 
 	 37.671875 
 	 37.687500 
 	 37.703125 
 	 37.718750 
 	 37.734375 
 	 37.750000 
 	 37.765625 
 	 37.781250 
 	 37.796875 
 	 37.812500 
 	 37.828125 
 	 37.843750 
 	 37.859375 
 	 37.875000 
 	 37.890625 
 	 37.906250 
 	 37.921875 
 	 37.937500 
 	 37.953125 
 	 37.968750 
 	 37.984375 
 	 38.000000 
 	 38.015625 
 	 38.031250 
 	 38.046875 
 	 38.062500 
 	 38.078125 
 	 38.093750 
 	 38.109375 
 	 38.125000 
 	 38.140625 
 	 38.156250 
 	 38.171875 
 	 38.187500 
 	 38.203125 
 	 38.218750 
 	 38.234375 
 	 38.250000 
 	 38.265625 
 	 38.281250 
 	 38.296875 
 	 38.312500 
 	 38.328125 
 	 38.343750 
 	 38.359375 
 	 38.375000 
 	 38.390625 
 	 38.406250 
 	 38.421875 
 	 38.437500 
 	 38.453125 
 	 38.468750 
 	 38.484375 
 	 38.500000 
 	 38.515625 
 	 38.531250 
 	 38.546875 
 	 38.562500 
 	 38.578125 
 	 38.593750 
 	 38.609375 
 	 38.625000 
 	 38.640625 
 	 38.656250 
 	 38.671875 
 	 38.687500 
 	 38.703125 
 	 38.718750 
 	 38.734375 
 	 38.750000 
 	 38.765625 
 	 38.781250 
 	 38.796875 
 	 38.812500 
 	 38.828125 
 	 38.843750 
 	 38.859375 
 	 38.875000 
 	 38.890625 
 	 38.906250 
 	 38.921875 
 	 38.937500 
 	 38.953125 
 	 38.968750 
 	 38.984375 
 	 39.000000 
 	 39.015625 
 	 39.031250 
 	 39.046875 
 	 39.062500 
 	 39.078125 
 	 39.093750 
 	 39.109375 
 	 39.125000 
 	 39.140625 
 	 39.156250 
 	 39.171875 
 	 39.187500 
 	 39.203125 
 	 39.218750 
 	 39.234375 
 	 39.250000 
 	 39.265625 
 	 39.281250 
 	 39.296875 
 	 39.312500 
 	 39.328125 
 	 39.343750 
 	 39.359375 
 	 39.375000 
 	 39.390625 
 	 39.406250 
 	 39.421875 
 	 39.437500 
 	 39.453125 
 	 39.468750 
 	 39.484375 
 	 39.500000 
 	 39.515625 
 	 39.531250 
 	 39.546875 
 	 39.562500 
 	 39.578125 
 	 39.593750 
 	 39.609375 
 	 39.625000 
 	 39.640625 
 	 39.656250 
 	 39.671875 
 	 39.687500 
 	 39.703125 
 	 39.718750 
 	 39.734375 
 	 39.750000 
 	 39.765625 
 	 39.781250 
 	 39.796875 
 	 39.812500 
 	 39.828125 
 	 39.843750 
 	 39.859375 
 	 39.875000 
 	 39.890625 
 	 39.906250 
 	 39.921875 
 	 39.937500 
 	 39.953125 
 	 39.968750 
 	 39.984375 
 	 40.000000 
 	 40.015625 
 	 40.031250 
 	 40.046875 
 	 40.062500 
 	 40.078125 
 	 40.093750 
 	 40.109375 
 	 40.125000 
 	 40.140625 
 	 40.156250 
 	 40.171875 
 	 40.187500 
 	 40.203125 
 	 40.218750 
 	 40.234375 
 	 40.250000 
 	 40.265625 
 	 40.281250 
 	 40.296875 
 	 40.312500 
 	 40.328125 
 	 40.343750 
 	 40.359375 
 	 40.375000 
 	 40.390625 
 	 40.406250 
 	 40.421875 
 	 40.437500 
 	 40.453125 
 	 40.468750 
 	 40.484375 
 	 40.500000 
 	 40.515625 
 	 40.531250 
 	 40.546875 
 	 40.562500 
 	 40.578125 
 	 40.593750 
 	 40.609375 
 	 40.625000 
 	 40.640625 
 	 40.656250 
 	 40.671875 
 	 40.687500 
 	 40.703125 
 	 40.718750 
 	 40.734375 
 	 40.750000 
 	 40.765625 
 	 40.781250 
 	 40.796875 
 	 40.812500 
 	 40.828125 
 	 40.843750 
 	 40.859375 
 	 40.875000 
 	 40.890625 
 	 40.906250 
 	 40.921875 
 	 40.937500 
 	 40.953125 
 	 40.968750 
 	 40.984375 
 	 41.000000 
 	 41.015625 
 	 41.031250 
 	 41.046875 
 	 41.062500 
 	 41.078125 
 	 41.093750 
 	 41.109375 
 	 41.125000 
 	 41.140625 
 	 41.156250 
 	 41.171875 
 	 41.187500 
 	 41.203125 
 	 41.218750 
 	 41.234375 
 	 41.250000 
 	 41.265625 
 	 41.281250 
 	 41.296875 
 	 41.312500 
 	 41.328125 
 	 41.343750 
 	 41.359375 
 	 41.375000 
 	 41.390625 
 	 41.406250 
 	 41.421875 
 	 41.437500 
 	 41.453125 
 	 41.468750 
 	 41.484375 
 	 41.500000 
 	 41.515625 
 	 41.531250 
 	 41.546875 
 	 41.562500 
 	 41.578125 
 	 41.593750 
 	 41.609375 
 	 41.625000 
 	 41.640625 
 	 41.656250 
 	 41.671875 
 	 41.687500 
 	 41.703125 
 	 41.718750 
 	 41.734375 
 	 41.750000 
 	 41.765625 
 	 41.781250 
 	 41.796875 
 	 41.812500 
 	 41.828125 
 	 41.843750 
 	 41.859375 
 	 41.875000 
 	 41.890625 
 	 41.906250 
 	 41.921875 
 	 41.937500 
 	 41.953125 
 	 41.968750 
 	 41.984375 
 	 42.000000 
 	 42.015625 
 	 42.031250 
 	 42.046875 
 	 42.062500 
 	 42.078125 
 	 42.093750 
 	 42.109375 
 	 42.125000 
 	 42.140625 
 	 42.156250 
 	 42.171875 
 	 42.187500 
 	 42.203125 
 	 42.218750 
 	 42.234375 
 	 42.250000 
 	 42.265625 
 	 42.281250 
 	 42.296875 
 	 42.312500 
 	 42.328125 
 	 42.343750 
 	 42.359375 
 	 42.375000 
 	 42.390625 
 	 42.406250 
 	 42.421875 
 	 42.437500 
 	 42.453125 
 	 42.468750 
 	 42.484375 
 	 42.500000 
 	 42.515625 
 	 42.531250 
 	 42.546875 
 	 42.562500 
 	 42.578125 
 	 42.593750 
 	 42.609375 
 	 42.625000 
 	 42.640625 
 	 42.656250 
 	 42.671875 
 	 42.687500 
 	 42.703125 
 	 42.718750 
 	 42.734375 
 	 42.750000 
 	 42.765625 
 	 42.781250 
 	 42.796875 
 	 42.812500 
 	 42.828125 
 	 42.843750 
 	 42.859375 
 	 42.875000 
 	 42.890625 
 	 42.906250 
 	 42.921875 
 	 42.937500 
 	 42.953125 
 	 42.968750 
 	 42.984375 
 	 43.000000 
 	 43.015625 
 	 43.031250 
 	 43.046875 
 	 43.062500 
 	 43.078125 
 	 43.093750 
 	 43.109375 
 	 43.125000 
 	 43.140625 
 	 43.156250 
 	 43.171875 
 	 43.187500 
 	 43.203125 
 	 43.218750 
 	 43.234375 
 	 43.250000 
 	 43.265625 
 	 43.281250 
 	 43.296875 
 	 43.312500 
 	 43.328125 
 	 43.343750 
 	 43.359375 
 	 43.375000 
 	 43.390625 
 	 43.406250 
 	 43.421875 
 	 43.437500 
 	 43.453125 
 	 43.468750 
 	 43.484375 
 	 43.500000 
 	 43.515625 
 	 43.531250 
 	 43.546875 
 	 43.562500 
 	 43.578125 
 	 43.593750 
 	 43.609375 
 	 43.625000 
 	 43.640625 
 	 43.656250 
 	 43.671875 
 	 43.687500 
 	 43.703125 
 	 43.718750 
 	 43.734375 
 	 43.750000 
 	 43.765625 
 	 43.781250 
 	 43.796875 
 	 43.812500 
 	 43.828125 
 	 43.843750 
 	 43.859375 
 	 43.875000 
 	 43.890625 
 	 43.906250 
 	 43.921875 
 	 43.937500 
 	 43.953125 
 	 43.968750 
 	 43.984375 
 	 44.000000 
 	 44.015625 
 	 44.031250 
 	 44.046875 
 	 44.062500 
 	 44.078125 
 	 44.093750 
 	 44.109375 
 	 44.125000 
 	 44.140625 
 	 44.156250 
 	 44.171875 
 	 44.187500 
 	 44.203125 
 	 44.218750 
 	 44.234375 
 	 44.250000 
 	 44.265625 
 	 44.281250 
 	 44.296875 
 	 44.312500 
 	 44.328125 
 	 44.343750 
 	 44.359375 
 	 44.375000 
 	 44.390625 
 	 44.406250 
 	 44.421875 
 	 44.437500 
 	 44.453125 
 	 44.468750 
 	 44.484375 
 	 44.500000 
 	 44.515625 
 	 44.531250 
 	 44.546875 
 	 44.562500 
 	 44.578125 
 	 44.593750 
 	 44.609375 
 	 44.625000 
 	 44.640625 
 	 44.656250 
 	 44.671875 
 	 44.687500 
 	 44.703125 
 	 44.718750 
 	 44.734375 
 	 44.750000 
 	 44.765625 
 	 44.781250 
 	 44.796875 
 	 44.812500 
 	 44.828125 
 	 44.843750 
 	 44.859375 
 	 44.875000 
 	 44.890625 
 	 44.906250 
 	 44.921875 
 	 44.937500 
 	 44.953125 
 	 44.968750 
 	 44.984375 
 	 45.000000 
 	 45.015625 
 	 45.031250 
 	 45.046875 
 	 45.062500 
 	 45.078125 
 	 45.093750 
 	 45.109375 
 	 45.125000 
 	 45.140625 
 	 45.156250 
 	 45.171875 
 	 45.187500 
 	 45.203125 
 	 45.218750 
 	 45.234375 
 	 45.250000 
 	 45.265625 
 	 45.281250 
 	 45.296875 
 	 45.312500 
 	 45.328125 
 	 45.343750 
 	 45.359375 
 	 45.375000 
 	 45.390625 
 	 45.406250 
 	 45.421875 
 	 45.437500 
 	 45.453125 
 	 45.468750 
 	 45.484375 
 	 45.500000 
 	 45.515625 
 	 45.531250 
 	 45.546875 
 	 45.562500 
 	 45.578125 
 	 45.593750 
 	 45.609375 
 	 45.625000 
 	 45.640625 
 	 45.656250 
 	 45.671875 
 	 45.687500 
 	 45.703125 
 	 45.718750 
 	 45.734375 
 	 45.750000 
 	 45.765625 
 	 45.781250 
 	 45.796875 
 	 45.812500 
 	 45.828125 
 	 45.843750 
 	 45.859375 
 	 45.875000 
 	 45.890625 
 	 45.906250 
 	 45.921875 
 	 45.937500 
 	 45.953125 
 	 45.968750 
 	 45.984375 
 	 46.000000 
 	 46.015625 
 	 46.031250 
 	 46.046875 
 	 46.062500 
 	 46.078125 
 	 46.093750 
 	 46.109375 
 	 46.125000 
 	 46.140625 
 	 46.156250 
 	 46.171875 
 	 46.187500 
 	 46.203125 
 	 46.218750 
 	 46.234375 
 	 46.250000 
 	 46.265625 
 	 46.281250 
 	 46.296875 
 	 46.312500 
 	 46.328125 
 	 46.343750 
 	 46.359375 
 	 46.375000 
 	 46.390625 
 	 46.406250 
 	 46.421875 
 	 46.437500 
 	 46.453125 
 	 46.468750 
 	 46.484375 
 	 46.500000 
 	 46.515625 
 	 46.531250 
 	 46.546875 
 	 46.562500 
 	 46.578125 
 	 46.593750 
 	 46.609375 
 	 46.625000 
 	 46.640625 
 	 46.656250 
 	 46.671875 
 	 46.687500 
 	 46.703125 
 	 46.718750 
 	 46.734375 
 	 46.750000 
 	 46.765625 
 	 46.781250 
 	 46.796875 
 	 46.812500 
 	 46.828125 
 	 46.843750 
 	 46.859375 
 	 46.875000 
 	 46.890625 
 	 46.906250 
 	 46.921875 
 	 46.937500 
 	 46.953125 
 	 46.968750 
 	 46.984375 
 	 47.000000 
 	 47.015625 
 	 47.031250 
 	 47.046875 
 	 47.062500 
 	 47.078125 
 	 47.093750 
 	 47.109375 
 	 47.125000 
 	 47.140625 
 	 47.156250 
 	 47.171875 
 	 47.187500 
 	 47.203125 
 	 47.218750 
 	 47.234375 
 	 47.250000 
 	 47.265625 
 	 47.281250 
 	 47.296875 
 	 47.312500 
 	 47.328125 
 	 47.343750 
 	 47.359375 
 	 47.375000 
 	 47.390625 
 	 47.406250 
 	 47.421875 
 	 47.437500 
 	 47.453125 
 	 47.468750 
 	 47.484375 
 	 47.500000 
 	 47.515625 
 	 47.531250 
 	 47.546875 
 	 47.562500 
 	 47.578125 
